DATE,TIME,AP1,AP2,AP3,AP4,AP5,AV1,AV2,AV3,AV4,AV5,BP1,BP2,BP3,BP4,BP5,BV1,BV2,BV3,BV4,BV5
20181213,140326,10.82,10.83,10.84,10.85,10.86,71300,145587,75400,252370,217800,10.81,10.8,10.79,10.78,10.77,11900,46900,86900,114100,111000
20181213,140329,10.82,10.83,10.84,10.85,10.86,71700,145587,75400,252370,217800,10.81,10.8,10.79,10.78,10.77,11900,43900,86900,114100,111000
20181213,140332,10.82,10.83,10.84,10.85,10.86,71800,145487,75400,252370,217800,10.81,10.8,10.79,10.78,10.77,12000,45800,86900,114100,111000
20181213,140338,10.82,10.83,10.84,10.85,10.86,71800,145487,75400,252370,217800,10.81,10.8,10.79,10.78,10.77,11100,45800,86900,114100,111000
20181213,140341,10.82,10.83,10.84,10.85,10.86,72000,145487,75400,252370,217800,10.81,10.8,10.79,10.78,10.77,10800,45800,86900,114100,111000
20181213,140344,10.82,10.83,10.84,10.85,10.86,72000,145487,75400,252370,217800,10.81,10.8,10.79,10.78,10.77,9200,45800,86900,114100,111000
20181213,140347,10.82,10.83,10.84,10.85,10.86,72000,145487,75400,252370,217800,10.81,10.8,10.79,10.78,10.77,10500,45800,86900,114100,111000
20181213,140350,10.82,10.83,10.84,10.85,10.86,72000,145487,75400,252370,217800,10.81,10.8,10.79,10.78,10.77,12400,45800,86900,114100,171000
20181213,140353,10.82,10.83,10.84,10.85,10.86,69400,145487,75400,252370,217800,10.81,10.8,10.79,10.78,10.77,11000,45800,86900,114100,171000
20181213,140356,10.82,10.83,10.84,10.85,10.86,69500,145487,75400,252370,217800,10.81,10.8,10.79,10.78,10.77,12100,45800,86900,114100,171000
20181213,140359,10.82,10.83,10.84,10.85,10.86,73700,145487,75400,252370,217800,10.81,10.8,10.79,10.78,10.77,12100,45200,86900,114100,171000
20181213,140402,10.82,10.83,10.84,10.85,10.86,72000,145487,75400,252370,217800,10.81,10.8,10.79,10.78,10.77,11900,45200,86900,114100,171000
20181213,140405,10.82,10.83,10.84,10.85,10.86,72100,145487,75400,252370,217800,10.81,10.8,10.79,10.78,10.77,10800,45200,86900,114100,171000
20181213,140408,10.82,10.83,10.84,10.85,10.86,72400,145487,75300,252370,217800,10.81,10.8,10.79,10.78,10.77,12700,45200,86900,114100,171000
20181213,140411,10.82,10.83,10.84,10.85,10.86,78200,145487,77300,254370,217800,10.81,10.8,10.79,10.78,10.77,12400,45200,86900,114100,171000
20181213,140414,10.82,10.83,10.84,10.85,10.86,77900,145487,77300,254370,217800,10.81,10.8,10.79,10.78,10.77,12400,45200,86900,114100,171000
20181213,140417,10.82,10.83,10.84,10.85,10.86,77900,145487,77300,254370,217800,10.81,10.8,10.79,10.78,10.77,12400,45200,87500,114100,171000
20181213,140420,10.82,10.83,10.84,10.85,10.86,78000,145487,77300,254370,217800,10.81,10.8,10.79,10.78,10.77,13100,45200,87500,114100,171000
20181213,140423,10.82,10.83,10.84,10.85,10.86,78600,145487,77300,254370,217800,10.81,10.8,10.79,10.78,10.77,13000,45200,87500,114100,171000
20181213,140426,10.82,10.83,10.84,10.85,10.86,70700,145487,77300,254370,217800,10.81,10.8,10.79,10.78,10.77,11900,45200,87500,114100,171000
20181213,140429,10.82,10.83,10.84,10.85,10.86,70700,116487,77300,254370,217800,10.81,10.8,10.79,10.78,10.77,12900,45200,87500,114100,171000
20181213,140432,10.82,10.83,10.84,10.85,10.86,71000,116487,77300,254370,217800,10.81,10.8,10.79,10.78,10.77,12600,45200,87500,114100,171000
20181213,140435,10.82,10.83,10.84,10.85,10.86,71000,116487,77300,254370,217800,10.81,10.8,10.79,10.78,10.77,12800,45200,87500,114100,171000
20181213,140438,10.82,10.83,10.84,10.85,10.86,72900,116487,77300,254370,217800,10.81,10.8,10.79,10.78,10.77,11800,45200,87500,114100,171000
20181213,140441,10.82,10.83,10.84,10.85,10.86,73200,116487,77300,254370,217800,10.81,10.8,10.79,10.78,10.77,11500,45200,87500,114100,171000
20181213,140444,10.82,10.83,10.84,10.85,10.86,71600,116487,77300,254370,217800,10.81,10.8,10.79,10.78,10.77,11500,45200,87500,114100,171000
20181213,140447,10.82,10.83,10.84,10.85,10.86,71800,116487,77300,254370,217800,10.81,10.8,10.79,10.78,10.77,11700,45200,87500,114100,171000
20181213,140450,10.82,10.83,10.84,10.85,10.86,71800,116487,77300,254370,217800,10.81,10.8,10.79,10.78,10.77,11000,45200,87500,114100,171000
20181213,140453,10.82,10.83,10.84,10.85,10.86,69100,116487,77300,254370,217800,10.81,10.8,10.79,10.78,10.77,10800,45300,87500,114100,171000
20181213,140456,10.82,10.83,10.84,10.85,10.86,69700,116487,77300,256370,217800,10.81,10.8,10.79,10.78,10.77,15600,45300,87500,114100,171000
20181213,140459,10.82,10.83,10.84,10.85,10.86,69700,116487,77300,256370,217800,10.81,10.8,10.79,10.78,10.77,14500,45300,87500,114100,171000
20181213,140502,10.82,10.83,10.84,10.85,10.86,67900,116487,77300,256370,218800,10.81,10.8,10.79,10.78,10.77,14700,45300,87500,114100,171000
20181213,140505,10.82,10.83,10.84,10.85,10.86,66900,116487,77300,256370,218800,10.81,10.8,10.79,10.78,10.77,11100,45300,87500,114100,171000
20181213,140508,10.81,10.82,10.83,10.84,10.85,39800,66900,116487,77300,256370,10.8,10.79,10.78,10.77,10.76,45300,87500,114100,171000,106300
20181213,140511,10.81,10.82,10.83,10.84,10.85,40400,66600,116487,77300,255970,10.8,10.79,10.78,10.77,10.76,46500,87500,114100,171000,106300
20181213,140514,10.81,10.82,10.83,10.84,10.85,40200,66600,116487,77300,255970,10.8,10.79,10.78,10.77,10.76,47200,87500,114100,171000,106300
20181213,140517,10.81,10.82,10.83,10.84,10.85,41000,66200,116487,77300,255970,10.8,10.79,10.78,10.77,10.76,48700,87500,114100,171000,106300
20181213,140520,10.81,10.82,10.83,10.84,10.85,41300,66100,116487,77300,255970,10.8,10.79,10.78,10.77,10.76,47300,87500,114100,171000,106300
20181213,140523,10.81,10.82,10.83,10.84,10.85,41300,66100,116487,77300,255970,10.8,10.79,10.78,10.77,10.76,46400,87500,114100,171000,106300
20181213,140526,10.81,10.82,10.83,10.84,10.85,41300,66100,116487,77300,255970,10.8,10.79,10.78,10.77,10.76,48500,87500,114100,171000,106300
20181213,140529,10.81,10.82,10.83,10.84,10.85,40200,66100,116487,77300,255970,10.8,10.79,10.78,10.77,10.76,49200,87500,114100,171000,106300
20181213,140532,10.81,10.82,10.83,10.84,10.85,40200,66000,116487,77300,255970,10.8,10.79,10.78,10.77,10.76,49300,87500,114100,171000,106300
20181213,140535,10.81,10.82,10.83,10.84,10.85,38700,66000,116487,77300,255970,10.8,10.79,10.78,10.77,10.76,49300,87500,114100,171000,106300
20181213,140538,10.81,10.82,10.83,10.84,10.85,39100,66000,116487,77300,255970,10.8,10.79,10.78,10.77,10.76,49500,87500,114100,171000,106300
20181213,140541,10.81,10.82,10.83,10.84,10.85,39700,66000,116487,77100,255670,10.8,10.79,10.78,10.77,10.76,50300,87500,114100,171000,106300
20181213,140544,10.82,10.83,10.84,10.85,10.86,66000,116487,77100,255670,218800,10.81,10.8,10.79,10.78,10.77,5200,49100,87500,114100,171000
20181213,140547,10.82,10.83,10.84,10.85,10.86,64100,116487,77100,255670,218800,10.81,10.8,10.79,10.78,10.77,18300,39500,87500,114100,171000
20181213,140550,10.82,10.83,10.84,10.85,10.86,94100,110687,77100,255670,218800,10.81,10.8,10.79,10.78,10.77,18200,38800,87500,114100,171000
20181213,140553,10.82,10.83,10.84,10.85,10.86,88400,110687,77100,255670,218800,10.81,10.8,10.79,10.78,10.77,17800,38800,87500,114100,171000
20181213,140556,10.82,10.83,10.84,10.85,10.86,88400,110687,77100,255670,218800,10.81,10.8,10.79,10.78,10.77,16700,38600,87100,114100,171000
20181213,140559,10.82,10.83,10.84,10.85,10.86,87300,110687,77100,255670,218800,10.81,10.8,10.79,10.78,10.77,11900,38600,87100,114100,171000
20181213,140602,10.82,10.83,10.84,10.85,10.86,86100,110687,77100,255670,218800,10.81,10.8,10.79,10.78,10.77,14200,36300,87100,114100,171000
20181213,140605,10.82,10.83,10.84,10.85,10.86,86500,110687,77100,255670,218800,10.81,10.8,10.79,10.78,10.77,12600,37300,87100,114100,171000
20181213,140608,10.82,10.83,10.84,10.85,10.86,100200,110687,77100,255670,218800,10.81,10.8,10.79,10.78,10.77,17000,37300,87100,114100,170800
20181213,140611,10.82,10.83,10.84,10.85,10.86,99900,110687,77100,255670,218800,10.81,10.8,10.79,10.78,10.77,16700,37300,87100,114100,170800
20181213,140617,10.82,10.83,10.84,10.85,10.86,111300,110687,77100,255670,218800,10.81,10.8,10.79,10.78,10.77,16700,38600,87100,114100,170800
20181213,140620,10.82,10.83,10.84,10.85,10.86,110200,110687,77100,255670,218800,10.81,10.8,10.79,10.78,10.77,16000,38600,87100,114100,170800
20181213,140623,10.82,10.83,10.84,10.85,10.86,107600,110687,77100,255670,218800,10.81,10.8,10.79,10.78,10.77,19900,38600,87100,114100,170800
20181213,140626,10.82,10.83,10.84,10.85,10.86,107400,110687,77100,255670,218800,10.81,10.8,10.79,10.78,10.77,20200,38600,87100,114100,170800
20181213,140629,10.82,10.83,10.84,10.85,10.86,106400,110687,77100,255670,218800,10.81,10.8,10.79,10.78,10.77,19100,38500,87100,114100,170800
20181213,140632,10.82,10.83,10.84,10.85,10.86,106500,110687,77100,255670,218800,10.81,10.8,10.79,10.78,10.77,19700,38500,87100,114100,170800
20181213,140635,10.82,10.83,10.84,10.85,10.86,106500,110687,77100,255670,218800,10.81,10.8,10.79,10.78,10.77,19400,38400,87100,114100,170800
20181213,140638,10.82,10.83,10.84,10.85,10.86,106500,110687,77100,255670,218800,10.81,10.8,10.79,10.78,10.77,18300,38400,87100,114100,170800
20181213,140641,10.82,10.83,10.84,10.85,10.86,106400,110687,77100,255670,218800,10.81,10.8,10.79,10.78,10.77,16700,38400,87100,114100,170800
20181213,140647,10.82,10.83,10.84,10.85,10.86,104700,110687,77100,255670,217800,10.81,10.8,10.79,10.78,10.77,19200,38400,87100,114100,170800
20181213,140650,10.82,10.83,10.84,10.85,10.86,104700,110687,77100,255670,217800,10.81,10.8,10.79,10.78,10.77,17600,38400,87100,114100,170800
20181213,140653,10.82,10.83,10.84,10.85,10.86,104700,110687,77100,255670,217800,10.81,10.8,10.79,10.78,10.77,10200,38400,87100,114100,170800
20181213,140656,10.82,10.83,10.84,10.85,10.86,104700,110687,77100,255670,217800,10.81,10.8,10.79,10.78,10.77,11500,38400,87100,114100,170800
20181213,140659,10.81,10.82,10.83,10.84,10.85,37000,104700,112048,77100,255670,10.8,10.79,10.78,10.77,10.76,38400,87100,114100,170800,106300
20181213,140702,10.81,10.82,10.83,10.84,10.85,1000,131900,112048,77100,255670,10.8,10.79,10.78,10.77,10.76,40000,87100,114100,170800,106300
20181213,140705,10.81,10.82,10.83,10.84,10.85,1100,131900,112048,77100,255670,10.8,10.79,10.78,10.77,10.76,35800,87100,114100,170800,106300
20181213,140708,10.81,10.82,10.83,10.84,10.85,6000,131900,112048,77100,255670,10.8,10.79,10.78,10.77,10.76,35800,87100,114100,170800,106300
20181213,140711,10.81,10.82,10.83,10.84,10.85,6000,130200,112048,77100,255670,10.8,10.79,10.78,10.77,10.76,35200,87100,114100,170800,106300
20181213,140714,10.81,10.82,10.83,10.84,10.85,11700,130200,112048,77100,255670,10.8,10.79,10.78,10.77,10.76,35200,87100,114100,170800,106300
20181213,140717,10.81,10.82,10.83,10.84,10.85,12000,130200,112048,77100,255670,10.8,10.79,10.78,10.77,10.76,36200,87100,114100,170800,106300
20181213,140720,10.81,10.82,10.83,10.84,10.85,11100,156200,112048,77100,255670,10.8,10.79,10.78,10.77,10.76,46200,87100,114100,170800,106300
20181213,140723,10.81,10.82,10.83,10.84,10.85,11600,156200,112048,77300,255670,10.8,10.79,10.78,10.77,10.76,39100,87100,114100,170800,106300
20181213,140726,10.81,10.82,10.83,10.84,10.85,11600,156200,112048,77300,255670,10.8,10.79,10.78,10.77,10.76,42000,87100,114100,170800,106300
20181213,140729,10.81,10.82,10.83,10.84,10.85,11500,156200,112048,77300,255670,10.8,10.79,10.78,10.77,10.76,42900,87100,114100,170800,106300
20181213,140732,10.81,10.82,10.83,10.84,10.85,6700,156200,112048,77300,255670,10.8,10.79,10.78,10.77,10.76,42700,87100,114100,170800,106300
20181213,140735,10.81,10.82,10.83,10.84,10.85,6400,156200,112048,77300,255670,10.8,10.79,10.78,10.77,10.76,41700,87100,114100,170800,106300
20181213,140738,10.81,10.82,10.83,10.84,10.85,6300,156200,112048,77300,255670,10.8,10.79,10.78,10.77,10.76,42400,88000,114100,170800,106300
20181213,140741,10.81,10.82,10.83,10.84,10.85,6400,156200,112048,77300,255670,10.8,10.79,10.78,10.77,10.76,42200,88000,114100,170800,106300
20181213,140744,10.81,10.82,10.83,10.84,10.85,5400,156200,112048,77300,255670,10.8,10.79,10.78,10.77,10.76,40700,88000,114100,170800,106300
20181213,140747,10.81,10.82,10.83,10.84,10.85,5600,156200,112048,77300,255670,10.8,10.79,10.78,10.77,10.76,41200,88000,114100,170800,106300
20181213,140750,10.81,10.82,10.83,10.84,10.85,5600,156200,112048,77300,255670,10.8,10.79,10.78,10.77,10.76,41300,87100,114100,170800,106300
20181213,140753,10.81,10.82,10.83,10.84,10.85,5800,156200,112048,77300,255670,10.8,10.79,10.78,10.77,10.76,41000,87100,114100,170800,106300
20181213,140756,10.81,10.82,10.83,10.84,10.85,5900,156200,112048,77300,255670,10.8,10.79,10.78,10.77,10.76,39900,87100,114100,170800,106300
20181213,140759,10.81,10.82,10.83,10.84,10.85,4400,156200,112048,77300,255670,10.8,10.79,10.78,10.77,10.76,43000,87100,114100,170800,106300
20181213,140802,10.81,10.82,10.83,10.84,10.85,4400,156200,112048,77300,255670,10.8,10.79,10.78,10.77,10.76,41800,87100,114100,170800,106300
20181213,140805,10.81,10.82,10.83,10.84,10.85,4200,156200,112048,77300,255670,10.8,10.79,10.78,10.77,10.76,41800,87100,114100,170800,106300
20181213,140808,10.81,10.82,10.83,10.84,10.85,4400,156100,111948,77300,255670,10.8,10.79,10.78,10.77,10.76,41100,87100,114100,170800,106300
20181213,140811,10.81,10.82,10.83,10.84,10.85,4800,156100,111848,77300,255670,10.8,10.79,10.78,10.77,10.76,40900,87100,114100,170800,106300
20181213,140814,10.81,10.82,10.83,10.84,10.85,1800,156100,111848,77300,255670,10.8,10.79,10.78,10.77,10.76,42100,87100,114100,170800,106300
20181213,140817,10.81,10.82,10.83,10.84,10.85,1400,156100,111848,77300,255670,10.8,10.79,10.78,10.77,10.76,40400,87100,114100,170800,106300
20181213,140820,10.82,10.83,10.84,10.85,10.86,156100,111848,77300,255670,217700,10.81,10.8,10.79,10.78,10.77,3500,40400,87100,114100,170800
20181213,140823,10.82,10.83,10.84,10.85,10.86,152400,111848,79800,255670,217700,10.81,10.8,10.79,10.78,10.77,17900,27800,87100,114100,170800
20181213,140826,10.82,10.83,10.84,10.85,10.86,152400,111848,79800,255670,217700,10.81,10.8,10.79,10.78,10.77,1200,4100,87100,114100,170800
20181213,140829,10.81,10.82,10.83,10.84,10.85,47300,152400,111848,79800,255670,10.8,10.79,10.78,10.77,10.76,100,86500,114100,170800,106300
20181213,140832,10.81,10.82,10.83,10.84,10.85,48000,156400,111848,79800,255670,10.8,10.79,10.78,10.77,10.76,100,86300,114100,170800,106300
20181213,140835,10.8,10.81,10.82,10.83,10.84,200,48000,156400,111848,79800,10.79,10.78,10.77,10.76,10.75,86300,114100,170800,106300,332200
20181213,140838,10.8,10.81,10.82,10.83,10.84,200,48000,156400,111848,79800,10.79,10.78,10.77,10.76,10.75,88200,114100,170800,106300,332200
20181213,140841,10.8,10.81,10.82,10.83,10.84,400,48000,156100,111848,79800,10.79,10.78,10.77,10.76,10.75,87600,114100,170800,106300,332200
20181213,140844,10.8,10.81,10.82,10.83,10.84,900,47600,156100,111848,79800,10.79,10.78,10.77,10.76,10.75,88100,114100,170800,106300,332200
20181213,140847,10.8,10.81,10.82,10.83,10.84,1000,47600,156100,111848,79800,10.79,10.78,10.77,10.76,10.75,85500,114100,170800,106300,332200
20181213,140850,10.8,10.81,10.82,10.83,10.84,1000,58100,156100,111848,79800,10.79,10.78,10.77,10.76,10.75,86200,114100,170800,106300,332200
20181213,140853,10.81,10.82,10.83,10.84,10.85,58100,156100,111848,79800,255670,10.8,10.79,10.78,10.77,10.76,200,85200,114100,170800,106300
20181213,140856,10.81,10.82,10.83,10.84,10.85,57800,156100,111848,79800,255670,10.8,10.79,10.78,10.77,10.76,7100,80500,114100,170800,106300
20181213,140859,10.81,10.82,10.83,10.84,10.85,59300,156100,111848,79800,255670,10.8,10.79,10.78,10.77,10.76,10800,80500,114100,170800,106300
20181213,140902,10.81,10.82,10.83,10.84,10.85,59300,156100,111848,79800,255670,10.8,10.79,10.78,10.77,10.76,10400,80500,114100,170800,106300
20181213,140905,10.81,10.82,10.83,10.84,10.85,59300,156100,111848,79800,255670,10.8,10.79,10.78,10.77,10.76,5400,80500,114700,170800,106300
20181213,140908,10.81,10.82,10.83,10.84,10.85,60000,156100,111848,79800,255670,10.8,10.79,10.78,10.77,10.76,6200,80500,114700,170800,106300
20181213,140911,10.81,10.82,10.83,10.84,10.85,60000,156100,111848,79800,255670,10.8,10.79,10.78,10.77,10.76,5700,80500,114700,170800,106300
20181213,140914,10.81,10.82,10.83,10.84,10.85,60100,156100,111848,79800,255670,10.8,10.79,10.78,10.77,10.76,3100,80500,114700,170800,106300
20181213,140917,10.81,10.82,10.83,10.84,10.85,60100,156100,111848,79800,255670,10.8,10.79,10.78,10.77,10.76,4300,80500,114700,170800,106300
20181213,140920,10.81,10.82,10.83,10.84,10.85,60100,156100,111848,79800,255670,10.8,10.79,10.78,10.77,10.76,3400,80500,114700,170800,106300
20181213,140923,10.81,10.82,10.83,10.84,10.85,60500,156100,111848,79800,255670,10.8,10.79,10.78,10.77,10.76,2200,80500,114700,171500,106300
20181213,140926,10.81,10.82,10.83,10.84,10.85,60500,157600,111848,79800,255670,10.8,10.79,10.78,10.77,10.76,1000,80500,114700,171500,106300
20181213,140929,10.81,10.82,10.83,10.84,10.85,60500,157600,111848,79800,255670,10.8,10.79,10.78,10.77,10.76,2800,80500,114700,171500,106300
20181213,140932,10.81,10.82,10.83,10.84,10.85,60100,157600,111848,79800,255670,10.8,10.79,10.78,10.77,10.76,4100,80500,114700,171500,106300
20181213,140935,10.81,10.82,10.83,10.84,10.85,60100,157600,111848,79800,255670,10.8,10.79,10.78,10.77,10.76,3200,80000,114700,171500,106300
20181213,140938,10.81,10.82,10.83,10.84,10.85,60900,157600,111848,79800,255670,10.8,10.79,10.78,10.77,10.76,17800,80000,114700,171500,106300
20181213,140941,10.81,10.82,10.83,10.84,10.85,61000,157600,111848,79800,255670,10.8,10.79,10.78,10.77,10.76,20700,80000,114700,171500,106300
20181213,140944,10.81,10.82,10.83,10.84,10.85,61000,157600,111848,79800,255670,10.8,10.79,10.78,10.77,10.76,21000,80000,114700,171500,106300
20181213,140947,10.81,10.82,10.83,10.84,10.85,61000,157600,111848,79800,255670,10.8,10.79,10.78,10.77,10.76,21300,80000,114700,171500,106300
20181213,140950,10.81,10.82,10.83,10.84,10.85,61200,157600,111848,79800,255670,10.8,10.79,10.78,10.77,10.76,22100,80000,114700,171500,106300
20181213,140953,10.81,10.82,10.83,10.84,10.85,61300,157600,111848,79800,255670,10.8,10.79,10.78,10.77,10.76,22900,80000,114700,171500,106300
20181213,140956,10.81,10.82,10.83,10.84,10.85,61600,157600,111848,79800,255670,10.8,10.79,10.78,10.77,10.76,24200,80000,114700,171500,106300
20181213,140959,10.81,10.82,10.83,10.84,10.85,61600,157600,111848,79800,255670,10.8,10.79,10.78,10.77,10.76,24400,80000,114700,171500,106300
20181213,141002,10.81,10.82,10.83,10.84,10.85,54400,157600,111848,79800,255670,10.8,10.79,10.78,10.77,10.76,27500,80000,114700,171500,106300
20181213,141005,10.81,10.82,10.83,10.84,10.85,54400,157600,111848,79800,255670,10.8,10.79,10.78,10.77,10.76,27600,80000,114700,171500,106300
20181213,141008,10.81,10.82,10.83,10.84,10.85,52800,157600,111748,79800,255670,10.8,10.79,10.78,10.77,10.76,26300,80000,114700,171500,106300
20181213,141011,10.81,10.82,10.83,10.84,10.85,49200,157600,111748,79800,255670,10.8,10.79,10.78,10.77,10.76,26500,80000,114700,171500,106300
20181213,141017,10.81,10.82,10.83,10.84,10.85,47800,157600,111748,79800,255670,10.8,10.79,10.78,10.77,10.76,30800,79900,114600,171500,106300
20181213,141020,10.81,10.82,10.83,10.84,10.85,48000,157600,111748,79800,255670,10.8,10.79,10.78,10.77,10.76,29000,79900,114600,171500,106300
20181213,141023,10.81,10.82,10.83,10.84,10.85,48000,157600,111748,79800,255670,10.8,10.79,10.78,10.77,10.76,28100,79900,114600,171500,106300
20181213,141026,10.81,10.82,10.83,10.84,10.85,42700,157600,111748,79800,255670,10.8,10.79,10.78,10.77,10.76,29500,89900,114600,171500,106300
20181213,141029,10.81,10.82,10.83,10.84,10.85,40300,157600,111748,79800,255670,10.8,10.79,10.78,10.77,10.76,500,89900,114600,171500,106300
20181213,141032,10.81,10.82,10.83,10.84,10.85,40400,157600,111748,79800,255670,10.8,10.79,10.78,10.77,10.76,2800,115400,114600,171500,106300
20181213,141035,10.81,10.82,10.83,10.84,10.85,40300,157600,111748,79800,255670,10.8,10.79,10.78,10.77,10.76,2700,114400,114600,171500,106300
20181213,141038,10.81,10.82,10.83,10.84,10.85,40300,157600,111748,79800,255670,10.8,10.79,10.78,10.77,10.76,1800,114400,114600,171500,106300
20181213,141041,10.8,10.81,10.82,10.83,10.84,300,40300,157600,111748,79800,10.79,10.78,10.77,10.76,10.75,113500,114600,171500,106300,332200
20181213,141044,10.81,10.82,10.83,10.84,10.85,40600,157600,111748,79800,255670,10.8,10.79,10.78,10.77,10.76,9000,119100,114600,171500,106300
20181213,141047,10.81,10.82,10.83,10.84,10.85,40600,157600,111748,79800,255670,10.8,10.79,10.78,10.77,10.76,13600,114600,114600,171500,107300
20181213,141050,10.81,10.82,10.83,10.84,10.85,40600,157600,111748,79800,255670,10.8,10.79,10.78,10.77,10.76,13600,113500,114600,171500,107300
20181213,141053,10.81,10.82,10.83,10.84,10.85,40200,157600,111748,79800,255670,10.8,10.79,10.78,10.77,10.76,14900,113500,114600,171500,107300
20181213,141056,10.81,10.82,10.83,10.84,10.85,40200,157600,111748,79800,255670,10.8,10.79,10.78,10.77,10.76,15700,113500,114600,171500,107300
20181213,141059,10.81,10.82,10.83,10.84,10.85,40200,157600,111748,79800,255670,10.8,10.79,10.78,10.77,10.76,17300,113500,114600,171500,107300
20181213,141102,10.81,10.82,10.83,10.84,10.85,36700,157600,111748,79800,255670,10.8,10.79,10.78,10.77,10.76,18100,113500,114600,171500,107300
20181213,141105,10.81,10.82,10.83,10.84,10.85,36600,157600,111748,79800,255670,10.8,10.79,10.78,10.77,10.76,12500,113500,114600,171500,107300
20181213,141108,10.81,10.82,10.83,10.84,10.85,36600,159000,111748,79800,255670,10.8,10.79,10.78,10.77,10.76,13000,113500,114600,171500,107300
20181213,141111,10.81,10.82,10.83,10.84,10.85,36600,159000,111748,79800,255670,10.8,10.79,10.78,10.77,10.76,12300,115400,114600,171500,107300
20181213,141114,10.81,10.82,10.83,10.84,10.85,36100,159000,111748,79800,255670,10.8,10.79,10.78,10.77,10.76,13100,125600,114600,171500,107300
20181213,141117,10.81,10.82,10.83,10.84,10.85,36100,159000,111748,79800,255670,10.8,10.79,10.78,10.77,10.76,11700,125600,114600,171500,107300
20181213,141120,10.81,10.82,10.83,10.84,10.85,36100,159000,111748,79800,255970,10.8,10.79,10.78,10.77,10.76,13300,125600,114600,172500,107300
20181213,141123,10.81,10.82,10.83,10.84,10.85,36100,159000,111748,79800,255970,10.8,10.79,10.78,10.77,10.76,13400,125600,114600,172500,107300
20181213,141126,10.81,10.82,10.83,10.84,10.85,64500,158600,111748,79800,255970,10.8,10.79,10.78,10.77,10.76,12000,125600,114600,172500,107300
20181213,141129,10.81,10.82,10.83,10.84,10.85,65600,158600,111748,79800,255970,10.8,10.79,10.78,10.77,10.76,12000,117700,114600,172500,107300
20181213,141132,10.81,10.82,10.83,10.84,10.85,65600,158600,111748,79800,255970,10.8,10.79,10.78,10.77,10.76,13800,117700,114600,172500,107300
20181213,141135,10.81,10.82,10.83,10.84,10.85,65200,158600,111748,79800,255970,10.8,10.79,10.78,10.77,10.76,15600,117700,114600,172500,107300
20181213,141138,10.81,10.82,10.83,10.84,10.85,65200,158600,111748,79800,255970,10.8,10.79,10.78,10.77,10.76,16800,120900,114600,172500,107300
20181213,141141,10.81,10.82,10.83,10.84,10.85,65400,158600,111748,79800,255970,10.8,10.79,10.78,10.77,10.76,16500,120900,114600,172500,107300
20181213,141144,10.81,10.82,10.83,10.84,10.85,65400,158600,111748,79800,255970,10.8,10.79,10.78,10.77,10.76,10000,120900,114600,172500,107300
20181213,141147,10.81,10.82,10.83,10.84,10.85,65500,158600,111748,79800,255970,10.8,10.79,10.78,10.77,10.76,10300,120900,114600,172500,107300
20181213,141150,10.81,10.82,10.83,10.84,10.85,65500,158600,111748,79800,255970,10.8,10.79,10.78,10.77,10.76,10200,110700,114600,172500,107300
20181213,141153,10.81,10.82,10.83,10.84,10.85,62900,158500,111748,79800,255970,10.8,10.79,10.78,10.77,10.76,7800,110700,114600,172500,107300
20181213,141156,10.81,10.82,10.83,10.84,10.85,61000,158500,111748,79800,289570,10.8,10.79,10.78,10.77,10.76,7100,110700,114600,172500,107300
20181213,141159,10.81,10.82,10.83,10.84,10.85,58900,158500,111748,79800,289570,10.8,10.79,10.78,10.77,10.76,8000,110700,114600,172500,107300
20181213,141202,10.81,10.82,10.83,10.84,10.85,56500,158500,111748,79800,289570,10.8,10.79,10.78,10.77,10.76,9300,110700,114600,172500,107300
20181213,141205,10.81,10.82,10.83,10.84,10.85,56600,158500,111648,79800,289570,10.8,10.79,10.78,10.77,10.76,8700,110700,114600,172500,107300
20181213,141208,10.81,10.82,10.83,10.84,10.85,55900,158500,111648,79800,289570,10.8,10.79,10.78,10.77,10.76,8000,110700,114600,172500,107300
20181213,141211,10.81,10.82,10.83,10.84,10.85,55900,161500,111648,79800,289570,10.8,10.79,10.78,10.77,10.76,6700,110700,114600,172500,107300
20181213,141214,10.81,10.82,10.83,10.84,10.85,55900,161500,111648,79800,289570,10.8,10.79,10.78,10.77,10.76,6700,110700,114600,172500,107300
20181213,141217,10.81,10.82,10.83,10.84,10.85,54400,161500,111648,79800,289570,10.8,10.79,10.78,10.77,10.76,5400,110700,114600,172500,107300
20181213,141220,10.81,10.82,10.83,10.84,10.85,54900,161500,111648,79800,289570,10.8,10.79,10.78,10.77,10.76,8400,110700,113600,172500,107300
20181213,141223,10.81,10.82,10.83,10.84,10.85,56500,161500,111648,79800,289570,10.8,10.79,10.78,10.77,10.76,8300,111300,113600,172500,107300
20181213,141226,10.81,10.82,10.83,10.84,10.85,56400,161500,111648,79800,289570,10.8,10.79,10.78,10.77,10.76,7800,111300,113600,172500,107300
20181213,141229,10.81,10.82,10.83,10.84,10.85,62300,161500,111548,79800,289570,10.8,10.79,10.78,10.77,10.76,7700,111300,113600,172500,107300
20181213,141232,10.81,10.82,10.83,10.84,10.85,65100,161500,111548,79800,289570,10.8,10.79,10.78,10.77,10.76,9800,111300,113600,172500,107100
20181213,141235,10.81,10.82,10.83,10.84,10.85,65100,161500,111548,79800,289570,10.8,10.79,10.78,10.77,10.76,11700,111300,113600,172500,107100
